source_id	hk_id	name	measure	unit	rate	mined	active	ended	type	bundle	notes	discrete	labels
0	44254	oci.dau.ssm.Tlm.V_I_NFb2Readback				2	1					0	NULL
0	44255	oci.dau.ssm.Tlm.VddP3P3Readback				2	1					0	NULL
0	44256	oci.dau.ssm.Tlm.VddReadback				2	1					0	NULL
0	44257	oci.dau.ssm.Tlm.GndReadback				2	1					0	NULL
0	44258	oci.dau.ssm.Tlm.VPreAmpRef1Register				2	1					0	NULL
0	44259	oci.dau.ssm.Tlm.IPreAmpBiasRegister				2	1					0	NULL
0	44260	oci.dau.ssm.Tlm.VPreAmpRef2Register				2	1					0	NULL
0	44261	oci.dau.ssm.Tlm.IPreAmpCascRegister				2	1					0	NULL
0	44262	oci.dau.ssm.Tlm.VRefMainRegister				2	1					0	NULL
0	44263	oci.dau.ssm.Tlm.IPreAmpDACRegister				2	1					0	NULL
0	44264	oci.dau.ssm.Tlm.VpcfBiasRegister				2	1					0	NULL
0	44265	oci.dau.ssm.Tlm.IPullUpRegister				2	1					0	NULL
0	44266	oci.dau.ssm.Tlm.VrpRegister				2	1					0	NULL
0	44267	oci.dau.ssm.Tlm.I_NBias1Register				2	1					0	NULL
0	44268	oci.dau.ssm.Tlm.VrnRegister				2	1					0	NULL
0	44269	oci.dau.ssm.Tlm.I_NBias2Register				2	1					0	NULL
0	44270	oci.dau.ssm.Tlm.VPreMidRefRegister				2	1					0	NULL
0	44271	oci.dau.ssm.Tlm.I_NFb1Register				2	1					0	NULL
0	44272	oci.dau.ssm.Tlm.VcmRegister				2	1					0	NULL
0	44273	oci.dau.ssm.Tlm.I_NFb2Register				2	1					0	NULL
0	44274	oci.dau.ssm.Tlm.Status1Register				2	1					0	NULL
0	44275	oci.dau.ssm.Tlm.Status2Register				2	1					0	NULL
0	44276	oci.dau.ssm.Tlm.CommandCount				2	1					0	NULL
0	44277	oci.dau.ssm.Tlm.CommandErrorCount				2	1					0	NULL
0	44278	oci.dau.ssm.Tlm.CodeChecksum				2	1					0	NULL
0	44279	oci.dau.ssm.Tlm.OperatingMode				2	1					0	NULL
0	44280	oci.dau.ssm.Tlm.FrmType				2	1					0	NULL
0	44281	oci.dau.ssm.Tlm.FswVersion				2	1					0	NULL
0	44282	oci.dau.ssm.ReadResp.version				2	1					0	NULL
0	44283	oci.dau.ssm.ReadResp.type				2	1					0	NULL
0	44284	oci.dau.ssm.ReadResp.secondary				2	1					0	NULL
0	44285	oci.dau.ssm.ReadResp.applicationId				2	1					0	NULL
0	44286	oci.dau.ssm.ReadResp.grouping				2	1					0	NULL
0	44287	oci.dau.ssm.ReadResp.sequenceCount				2	1					0	NULL
0	44288	oci.dau.ssm.ReadResp.length				2	1					0	NULL
0	44289	oci.dau.ssm.ReadResp.FixedPatrn1				2	1					0	NULL
0	44290	oci.dau.ssm.ReadResp.Status				2	1					0	NULL
0	44291	oci.dau.ssm.ReadResp.AsicId				2	1					0	NULL
0	44292	oci.dau.ssm.ReadResp.Long				2	1					0	NULL
0	44293	oci.dau.ssm.ReadResp.Data23_16				2	1					0	NULL
0	44294	oci.dau.ssm.ReadResp.Address				2	1					0	NULL
0	44295	oci.dau.ssm.ReadResp.Data15_0				2	1					0	NULL
0	44296	oci.dau.dauc.BoardLevel.version				2	1					0	NULL
0	44297	oci.dau.dauc.BoardLevel.type				2	1					0	NULL
0	44298	oci.dau.dauc.BoardLevel.secondary				2	1					0	NULL
0	44299	oci.dau.dauc.BoardLevel.applicationId				2	1					0	NULL
0	44300	oci.dau.dauc.BoardLevel.grouping				2	1					0	NULL
0	44301	oci.dau.dauc.BoardLevel.sequenceCount				2	1					0	NULL
0	44302	oci.dau.dauc.BoardLevel.length				2	1					0	NULL
0	44303	oci.dau.dauc.BoardLevel.time				2	1					0	NULL
0	44304	oci.dau.dauc.BoardLevel.time_YYMMDD_HHMMSS				2	1					0	NULL
0	44305	oci.dau.dauc.BoardLevel.Spin_ID				2	1					0	NULL
0	44306	oci.dau.dauc.BoardLevel.DigitalTlm00				2	1					0	NULL
0	44307	oci.dau.dauc.BoardLevel.FpgaVersionNun				2	1					0	NULL
0	44308	oci.dau.dauc.BoardLevel.CommandsReceived				2	1					0	NULL
0	44309	oci.dau.dauc.BoardLevel.DigitalTlm01				2	1					0	NULL
0	44310	oci.dau.dauc.BoardLevel.CommandsAccepted				2	1					0	NULL
0	44311	oci.dau.dauc.BoardLevel.DigitalTlm02				2	1					0	NULL
0	44312	oci.dau.dauc.BoardLevel.DigitalTlm03				2	1					0	NULL
0	44313	oci.dau.dauc.BoardLevel.ProtocolError				2	1					0	NULL
0	44314	oci.dau.dauc.BoardLevel.EEP_Error				2	1					0	NULL
0	44315	oci.dau.dauc.BoardLevel.CRC_Error				2	1					0	NULL
0	44316	oci.dau.dauc.BoardLevel.Reserved1				2	1					0	NULL
0	44317	oci.dau.dauc.BoardLevel.PacketLengthError				2	1					0	NULL
0	44318	oci.dau.dauc.BoardLevel.SequenceError				2	1					0	NULL
0	44319	oci.dau.dauc.BoardLevel.APID_Error				2	1					0	NULL
0	44320	oci.dau.dauc.BoardLevel.Reserved2				2	1					0	NULL
0	44321	oci.dau.dauc.BoardLevel.CommandsRejected				2	1					0	NULL
0	44322	oci.dau.dauc.BoardLevel.DigitalTlm04				2	1					0	NULL
0	44323	oci.dau.dauc.BoardLevel.Reserved3				2	1					0	NULL
0	44324	oci.dau.dauc.BoardLevel.LastSeqNumAccepted				2	1					0	NULL
0	44325	oci.dau.dauc.BoardLevel.DigitalTlm05				2	1					0	NULL
0	44326	oci.dau.dauc.BoardLevel.Reserved4				2	1					0	NULL
0	44327	oci.dau.dauc.BoardLevel.LastSeqNumRejected				2	1					0	NULL
0	44328	oci.dau.dauc.BoardLevel.DigitalTlm06				2	1					0	NULL
0	44329	oci.dau.dauc.BoardLevel.Reserved5				2	1					0	NULL
0	44330	oci.dau.dauc.BoardLevel.DisconnectCount				2	1					0	NULL
0	44331	oci.dau.dauc.BoardLevel.Reserved6				2	1					0	NULL
0	44332	oci.dau.dauc.BoardLevel.ParityErrCount				2	1					0	NULL
0	44333	oci.dau.dauc.BoardLevel.SpaceWireLinkVersion				2	1					0	NULL
0	44334	oci.dau.dauc.BoardLevel.DigitalTlm07				2	1					0	NULL
0	44335	oci.dau.dauc.BoardLevel.SampleAverageCount				2	1					0	NULL
0	44336	oci.dau.dauc.BoardLevel.DwellEnable				2	1					0	NULL
0	44337	oci.dau.dauc.BoardLevel.Reserved7				2	1					0	NULL
0	44338	oci.dau.dauc.BoardLevel.AnalogSettle				2	1					0	NULL
0	44339	oci.dau.dauc.BoardLevel.DwellChannel				2	1					0	NULL
0	44340	oci.dau.dauc.BoardLevel.DigitalTlm08				2	1					0	NULL
0	44341	oci.dau.dauc.BoardLevel.TimeToneMSW				2	1					0	NULL
0	44342	oci.dau.dauc.BoardLevel.DigitalTlm09				2	1					0	NULL
0	44343	oci.dau.dauc.BoardLevel.TimeToneLSW				2	1					0	NULL
0	44344	oci.dau.dauc.BoardLevel.DigitalTlm10				2	1					0	NULL
0	44345	oci.dau.dauc.BoardLevel.TimeToneSubsecs				2	1					0	NULL
0	44346	oci.dau.dauc.BoardLevel.DigitalTlm11				2	1					0	NULL
0	44347	oci.dau.dauc.BoardLevel.PprPeriodMSW				2	1					0	NULL
0	44348	oci.dau.dauc.BoardLevel.DigitalTlm12				2	1					0	NULL
0	44349	oci.dau.dauc.BoardLevel.PprPeriodLSW				2	1					0	NULL
0	44350	oci.dau.dauc.BoardLevel.DigitalTlm13				2	1					0	NULL
0	44351	oci.dau.dauc.BoardLevel.PprRedLostCnt				2	1					0	NULL
0	44352	oci.dau.dauc.BoardLevel.Reserved8				2	1					0	NULL
0	44353	oci.dau.dauc.BoardLevel.PprPrimaryLostCnt				2	1					0	NULL
0	44354	oci.dau.dauc.BoardLevel.MceClkRedEnable				2	1					0	NULL
0	44355	oci.dau.dauc.BoardLevel.McePrimClkEnable				2	1					0	NULL
0	44356	oci.dau.dauc.BoardLevel.PpsTimecodeSelect				2	1					0	NULL
0	44357	oci.dau.dauc.BoardLevel.PpsTimeOut				2	1					0	NULL
0	44358	oci.dau.dauc.BoardLevel.PprTimecodeSelect				2	1					0	NULL
0	44359	oci.dau.dauc.BoardLevel.PprSelect				2	1					0	NULL
0	44360	oci.dau.dauc.BoardLevel.DigitalTlm14				2	1					0	NULL
0	44361	oci.dau.dauc.BoardLevel.SsmClkPeriod				2	1					0	NULL
0	44362	oci.dau.dauc.BoardLevel.Reserved9				2	1					0	NULL
0	44363	oci.dau.dauc.BoardLevel.ReservedInWord15				2	1					0	NULL
0	44364	oci.dau.dauc.BoardLevel.SSM_SampClkIntrlMode				2	1					0	NULL
0	44365	oci.dau.dauc.BoardLevel.LastSsmXmitWord				2	1					0	NULL
0	44366	oci.dau.dauc.BoardLevel.BlueCbgmDsaSync				2	1					0	NULL
0	44367	oci.dau.dauc.BoardLevel.DigitalTlm15				2	1					0	NULL
0	44368	oci.dau.dauc.BoardLevel.RedCbgmDsaSync				2	1					0	NULL
0	44369	oci.dau.dauc.BoardLevel.MceDsaSync				2	1					0	NULL
0	44370	oci.dau.dauc.BoardLevel.DauDsaSync				2	1					0	NULL
0	44371	oci.dau.dauc.BoardLevel.DSASyncPhaseAlignEna				2	1					0	NULL
0	44372	oci.dau.dauc.BoardLevel.DSASyncClk				2	1					0	NULL
0	44373	oci.dau.dauc.BoardLevel.DigitalTlm16				2	1					0	NULL
0	44374	oci.dau.dauc.BoardLevel.SsmDacOffset				2	1					0	NULL
0	44375	oci.dau.dauc.BoardLevel.SsmGain				2	1					0	NULL
0	44376	oci.dau.dauc.BoardLevel.DigitalTlm17				2	1					0	NULL
0	44377	oci.dau.dauc.BoardLevel.InvalidPprCount				2	1					0	NULL
0	44378	oci.dau.dauc.BoardLevel.PprPeriod				2	1					0	NULL
0	44379	oci.dau.dauc.BoardLevel.DigitalTlm18				2	1					0	NULL
0	44380	oci.dau.dauc.BoardLevel.SsmPktTimeoutCnt				2	1					0	NULL
0	44381	oci.dau.dauc.BoardLevel.DigitalTlm19				2	1					0	NULL
0	44382	oci.dau.dauc.BoardLevel.SsmPacketsStored				2	1					0	NULL
0	44383	oci.dau.dauc.BoardLevel.DigitalTlm20				2	1					0	NULL
0	44384	oci.dau.dauc.BoardLevel.SramFull				2	1					0	NULL
0	44385	oci.dau.dauc.BoardLevel.SramBitMode				2	1					0	NULL
0	44386	oci.dau.dauc.BoardLevel.Reserved10				2	1					0	NULL
0	44387	oci.dau.dauc.BoardLevel.SramBitError				2	1					0	NULL
0	44388	oci.dau.dauc.BoardLevel.Reserved11				2	1					0	NULL
0	44389	oci.dau.dauc.BoardLevel.ReservedInWord20				2	1					0	NULL
0	44390	oci.dau.dauc.BoardLevel.SramBitRdWrStatus				2	1					0	NULL
0	44391	oci.dau.dauc.BoardLevel.SramBitBusy				2	1					0	NULL
0	44392	oci.dau.dauc.BoardLevel.Reserved12				2	1					0	NULL
0	44393	oci.dau.dauc.BoardLevel.SramBitComplete				2	1					0	NULL
0	44394	oci.dau.dauc.BoardLevel.SramBitAddrMSB				2	1					0	NULL
0	44395	oci.dau.dauc.BoardLevel.DigitalTlm21				2	1					0	NULL
0	44396	oci.dau.dauc.BoardLevel.SramBitAddrLSB				2	1					0	NULL
0	44397	oci.dau.dauc.BoardLevel.DigitalTlm22				2	1					0	NULL
0	44398	oci.dau.dauc.BoardLevel.SsmRxOverflowCnt				2	1					0	NULL
0	44399	oci.dau.dauc.BoardLevel.SsmAckOverflowCnt				2	1					0	NULL
0	44400	oci.dau.dauc.BoardLevel.SsmAckError				2	1					0	NULL
0	44401	oci.dau.dauc.BoardLevel.SsmRxError				2	1					0	NULL
0	44402	oci.dau.dauc.BoardLevel.SsmScienceCrcError				2	1					0	NULL
0	44403	oci.dau.dauc.BoardLevel.SsmScienceFormatError				2	1					0	NULL
0	44404	oci.dau.dauc.BoardLevel.DigitalTlm23				2	1					0	NULL
0	44405	oci.dau.dauc.BoardLevel.Reserved13				2	1					0	NULL
0	44406	oci.dau.dauc.BoardLevel.BlueFeeAdcEnabled				2	1					0	NULL
0	44407	oci.dau.dauc.BoardLevel.RedFeeAdcEnabled				2	1					0	NULL
0	44408	oci.dau.dauc.BoardLevel.Reserved14				2	1					0	NULL
0	44409	oci.dau.dauc.BoardLevel.BlueCbgmGroup2PowerUp				2	1					0	NULL
0	44410	oci.dau.dauc.BoardLevel.RedCbgmGroup2PowerUp				2	1					0	NULL
0	44411	oci.dau.dauc.BoardLevel.Reserved15				2	1					0	NULL
0	44412	oci.dau.dauc.BoardLevel.BlueCbgmGroup1PowerUp				2	1					0	NULL
0	44413	oci.dau.dauc.BoardLevel.RedCbgmGroup1PowerUp				2	1					0	NULL
0	44414	oci.dau.dauc.BoardLevel.Reserved16				2	1					0	NULL
0	44415	oci.dau.dauc.BoardLevel.BlueDsaPowerOn				2	1					0	NULL
0	44416	oci.dau.dauc.BoardLevel.RedDsaPowerOn				2	1					0	NULL
0	44417	oci.dau.dauc.BoardLevel.DigitalTlm24				2	1					0	NULL
0	44418	oci.dau.dauc.BoardLevel.SsmCountDelay				2	1					0	NULL
0	44419	oci.dau.dauc.BoardLevel.SsmDelayLine				2	1					0	NULL
0	44420	oci.dau.dauc.BoardLevel.DigitalTlm25				2	1					0	NULL
0	44421	oci.dau.dauc.BoardLevel.SsmSamplePeriod				2	1					0	NULL
0	44422	oci.dau.dauc.BoardLevel.DigitalTlm26				2	1					0	NULL
0	44423	oci.dau.dauc.BoardLevel.SsmCountError				2	1					0	NULL
0	44424	oci.dau.dauc.BoardLevel.RedCbgm_OTG_PwrDac				2	1					0	NULL
0	44425	oci.dau.dauc.BoardLevel.RedCbgm_DGL_PwrDac				2	1					0	NULL
0	44426	oci.dau.dauc.BoardLevel.RedCbgm_RD1_PwrDac				2	1					0	NULL
0	44427	oci.dau.dauc.BoardLevel.RedCbgm_RD2_PwrDac				2	1					0	NULL
0	44428	oci.dau.dauc.BoardLevel.RedCbgm_RD3_PwrDac				2	1					0	NULL
0	44429	oci.dau.dauc.BoardLevel.RedCbgm_SCDD_PwrDac				2	1					0	NULL
0	44430	oci.dau.dauc.BoardLevel.RedCbgm_RTN_PwrDac				2	1					0	NULL
0	44431	oci.dau.dauc.BoardLevel.RedCbgm_RG2MAG_PwrDac				2	1					0	NULL
0	44432	oci.dau.dauc.BoardLevel.RedCbgm_RG3MAG_PwrDac				2	1					0	NULL
0	44433	oci.dau.dauc.BoardLevel.RedCbgm_AIH_PwrDac				2	1					0	NULL
0	44434	oci.dau.dauc.BoardLevel.RedCbgm_SWH_PwrDac				2	1					0	NULL
0	44435	oci.dau.dauc.BoardLevel.RedCbgm_AIL_PwrDac				2	1					0	NULL
0	44436	oci.dau.dauc.BoardLevel.RedCbgm_SWL_PwrDac				2	1					0	NULL
0	44437	oci.dau.dauc.BoardLevel.RedCbgm_RG1L_PwrDac				2	1					0	NULL
0	44438	oci.dau.dauc.BoardLevel.RedCbgm_RG2L_PwrDac				2	1					0	NULL
0	44439	oci.dau.dauc.BoardLevel.RedCbgm_RG3L_PwrDac				2	1					0	NULL
0	44440	oci.dau.dauc.BoardLevel.RedCbgm_RG1MAG_PwrDac				2	1					0	NULL
0	44441	oci.dau.dauc.BoardLevel.RedCbgm_SWMAG_PwrDac				2	1					0	NULL
0	44442	oci.dau.dauc.BoardLevel.RedCbgm_AIMAG_PwrDac				2	1					0	NULL
0	44443	oci.dau.dauc.BoardLevel.RedCbgm_OD_PwrDac				2	1					0	NULL
0	44444	oci.dau.dauc.BoardLevel.BlueCbgm_OTG_PwrDac				2	1					0	NULL
0	44445	oci.dau.dauc.BoardLevel.BlueCbgm_DGL_PwrDac				2	1					0	NULL
0	44446	oci.dau.dauc.BoardLevel.BlueCbgm_RD1_PwrDac				2	1					0	NULL
0	44447	oci.dau.dauc.BoardLevel.BlueCbgm_RD2_PwrDac				2	1					0	NULL
0	44448	oci.dau.dauc.BoardLevel.BlueCbgm_RD3_PwrDac				2	1					0	NULL
0	44449	oci.dau.dauc.BoardLevel.BlueCbgm_SCDD_PwrDac				2	1					0	NULL
0	44450	oci.dau.dauc.BoardLevel.BlueCbgm_RTN_PwrDac				2	1					0	NULL
0	44451	oci.dau.dauc.BoardLevel.BlueCbgm_RG2MAG_PwrDac				2	1					0	NULL
0	44452	oci.dau.dauc.BoardLevel.BlueCbgm_RG3MAG_PwrDac				2	1					0	NULL
0	44453	oci.dau.dauc.BoardLevel.BlueCbgm_AIH_PwrDac				2	1					0	NULL
0	44454	oci.dau.dauc.BoardLevel.BlueCbgm_SWH_PwrDac				2	1					0	NULL
0	44455	oci.dau.dauc.BoardLevel.BlueCbgm_AIL_PwrDac				2	1					0	NULL
0	44456	oci.dau.dauc.BoardLevel.BlueCbgm_SWL_PwrDac				2	1					0	NULL
0	44457	oci.dau.dauc.BoardLevel.BlueCbgm_RG1L_PwrDac				2	1					0	NULL
0	44458	oci.dau.dauc.BoardLevel.BlueCbgm_RG2L_PwrDac				2	1					0	NULL
0	44459	oci.dau.dauc.BoardLevel.BlueCbgm_RG3L_PwrDac				2	1					0	NULL
0	44460	oci.dau.dauc.BoardLevel.BlueCbgm_RG1MAG_PwrDac				2	1					0	NULL
0	44461	oci.dau.dauc.BoardLevel.BlueCbgm_SWMAG_PwrDac				2	1					0	NULL
0	44462	oci.dau.dauc.BoardLevel.BlueCbgm_AIMAG_PwrDac				2	1					0	NULL
0	44463	oci.dau.dauc.BoardLevel.BlueCbgm_OD_PwrDac				2	1					0	NULL
0	44464	oci.dau.dauc.BoardLevel.DigitalTlm57				2	1					0	NULL
0	44465	oci.dau.dauc.BoardLevel.PacketDropCnt				2	1					0	NULL
0	44466	oci.dau.dauc.BoardLevel.DigitalTlm58				2	1					0	NULL
0	44467	oci.dau.dauc.BoardLevel.SsmSciPktRecvCnt				2	1					0	NULL
0	44468	oci.dau.dauc.BoardLevel.DigitalTlm59				2	1					0	NULL
0	44469	oci.dau.dauc.BoardLevel.SsmSciPktEnaCnt				2	1					0	NULL
0	44470	oci.dau.dauc.BoardLevel.DigitalTlm60				2	1					0	NULL
0	44471	oci.dau.dauc.BoardLevel.ReservedInWord60				2	1					0	NULL
0	44472	oci.dau.dauc.BoardLevel.DdcSyncEnaCnt				2	1					0	NULL
0	44473	oci.dau.dauc.BoardLevel.DigitalTlm61				2	1					0	NULL
0	44474	oci.dau.dauc.BoardLevel.DigitalWord61				2	1					0	NULL
0	44475	oci.dau.dauc.BoardLevel.DigitalTlm62				2	1					0	NULL
0	44476	oci.dau.dauc.BoardLevel.DigitalWord62				2	1					0	NULL
0	44477	oci.dau.dauc.BoardLevel.DigitalTlm63				2	1					0	NULL
0	44478	oci.dau.dauc.BoardLevel.DigitalWord63				2	1					0	NULL
0	44479	oci.dau.dauc.BoardLevel.Ddc_P1P8in_Voltage				2	1					0	NULL
0	44480	oci.dau.dauc.BoardLevel.Ddc_P3P3_Voltage				2	1					0	NULL
0	44481	oci.dau.dauc.BoardLevel.Ddc_P2P5_Voltage				2	1					0	NULL
0	44482	oci.dau.dauc.BoardLevel.Ddc_P1P8_Voltage				2	1					0	NULL
0	44483	oci.dau.dauc.BoardLevel.Ddc_P1P2_Voltage				2	1					0	NULL
0	44484	oci.dau.dauc.BoardLevel.DdcTemp1_Temp				2	1					0	NULL
0	44485	oci.dau.dauc.BoardLevel.DdcTemp2_Temp				2	1					0	NULL
0	44486	oci.dau.dauc.BoardLevel.DdcFpga_Temp				2	1					0	NULL
0	44487	oci.dau.dauc.BoardLevel.DauccBoardTemp				2	1					0	NULL
0	44488	oci.dau.dauc.BoardLevel.SdsDetectorTemp1				2	1					0	NULL
0	44489	oci.dau.dauc.BoardLevel.SsmAnalogTlm[0]				2	1					0	NULL
0	44490	oci.dau.dauc.BoardLevel.SsmAnalogTlm[10]				2	1					0	NULL
0	44491	oci.dau.dauc.BoardLevel.SsmAnalogTlm[11]				2	1					0	NULL
0	44492	oci.dau.dauc.BoardLevel.SsmAnalogTlm[12]				2	1					0	NULL
0	44493	oci.dau.dauc.BoardLevel.SsmAnalogTlm[13]				2	1					0	NULL
0	44494	oci.dau.dauc.BoardLevel.SsmAnalogTlm[14]				2	1					0	NULL
0	44495	oci.dau.dauc.BoardLevel.SsmAnalogTlm[15]				2	1					0	NULL
0	44496	oci.dau.dauc.BoardLevel.SsmAnalogTlm[16]				2	1					0	NULL
0	44497	oci.dau.dauc.BoardLevel.SsmAnalogTlm[17]				2	1					0	NULL
0	44498	oci.dau.dauc.BoardLevel.SsmAnalogTlm[18]				2	1					0	NULL
0	44499	oci.dau.dauc.BoardLevel.SsmAnalogTlm[19]				2	1					0	NULL
0	44500	oci.dau.dauc.BoardLevel.SsmAnalogTlm[1]				2	1					0	NULL
0	44501	oci.dau.dauc.BoardLevel.SsmAnalogTlm[20]				2	1					0	NULL
0	44502	oci.dau.dauc.BoardLevel.SsmAnalogTlm[21]				2	1					0	NULL
0	44503	oci.dau.dauc.BoardLevel.SsmAnalogTlm[22]				2	1					0	NULL
0	44504	oci.dau.dauc.BoardLevel.SsmAnalogTlm[23]				2	1					0	NULL
0	44505	oci.dau.dauc.BoardLevel.SsmAnalogTlm[24]				2	1					0	NULL
0	44506	oci.dau.dauc.BoardLevel.SsmAnalogTlm[25]				2	1					0	NULL
0	44507	oci.dau.dauc.BoardLevel.SsmAnalogTlm[26]				2	1					0	NULL
0	44508	oci.dau.dauc.BoardLevel.SsmAnalogTlm[27]				2	1					0	NULL
0	44509	oci.dau.dauc.BoardLevel.SsmAnalogTlm[28]				2	1					0	NULL
0	44510	oci.dau.dauc.BoardLevel.SsmAnalogTlm[29]				2	1					0	NULL
0	44511	oci.dau.dauc.BoardLevel.SsmAnalogTlm[2]				2	1					0	NULL
0	44512	oci.dau.dauc.BoardLevel.SsmAnalogTlm[30]				2	1					0	NULL
0	44513	oci.dau.dauc.BoardLevel.SsmAnalogTlm[31]				2	1					0	NULL
0	44514	oci.dau.dauc.BoardLevel.SsmAnalogTlm[32]				2	1					0	NULL
0	44515	oci.dau.dauc.BoardLevel.SsmAnalogTlm[33]				2	1					0	NULL
0	44516	oci.dau.dauc.BoardLevel.SsmAnalogTlm[34]				2	1					0	NULL
0	44517	oci.dau.dauc.BoardLevel.SsmAnalogTlm[35]				2	1					0	NULL
0	44518	oci.dau.dauc.BoardLevel.SsmAnalogTlm[36]				2	1					0	NULL
0	44519	oci.dau.dauc.BoardLevel.SsmAnalogTlm[37]				2	1					0	NULL
0	44520	oci.dau.dauc.BoardLevel.SsmAnalogTlm[38]				2	1					0	NULL
0	44521	oci.dau.dauc.BoardLevel.SsmAnalogTlm[39]				2	1					0	NULL
0	44522	oci.dau.dauc.BoardLevel.SsmAnalogTlm[3]				2	1					0	NULL
0	44523	oci.dau.dauc.BoardLevel.SsmAnalogTlm[40]				2	1					0	NULL
0	44524	oci.dau.dauc.BoardLevel.SsmAnalogTlm[41]				2	1					0	NULL
0	44525	oci.dau.dauc.BoardLevel.SsmAnalogTlm[42]				2	1					0	NULL
0	44526	oci.dau.dauc.BoardLevel.SsmAnalogTlm[43]				2	1					0	NULL
0	44527	oci.dau.dauc.BoardLevel.SsmAnalogTlm[44]				2	1					0	NULL
0	44528	oci.dau.dauc.BoardLevel.SsmAnalogTlm[45]				2	1					0	NULL
0	44529	oci.dau.dauc.BoardLevel.SsmAnalogTlm[4]				2	1					0	NULL
0	44530	oci.dau.dauc.BoardLevel.SsmAnalogTlm[5]				2	1					0	NULL
0	44531	oci.dau.dauc.BoardLevel.SsmAnalogTlm[6]				2	1					0	NULL
0	44532	oci.dau.dauc.BoardLevel.SsmAnalogTlm[7]				2	1					0	NULL
0	44533	oci.dau.dauc.BoardLevel.SsmAnalogTlm[8]				2	1					0	NULL
0	44534	oci.dau.dauc.BoardLevel.SsmAnalogTlm[9]				2	1					0	NULL
0	44535	oci.dau.dauc.BoardLevel.SdsDetectorTemp2				2	1					0	NULL
0	44536	oci.dau.dauc.BoardLevel.SdsDetectorTemp3				2	1					0	NULL
0	44537	oci.dau.dauc.BoardLevel.SdsDetectorTemp4				2	1					0	NULL
0	44538	oci.dau.dauc.BoardLevel.SdsDetectorTemp5				2	1					0	NULL
0	44539	oci.dau.dauc.BoardLevel.SdsDetectorTemp6				2	1					0	NULL
0	44540	oci.dau.dauc.BoardLevel.SdsDetectorTemp7				2	1					0	NULL
0	44541	oci.dau.dauc.BoardLevel.SdsDetectorTemp8				2	1					0	NULL
0	44542	oci.dau.dauc.BoardLevel.SdsDetectorTemp9				2	1					0	NULL
0	44543	oci.dau.dauc.BoardLevel.SdsDetectorTemp10				2	1					0	NULL
0	44544	oci.dau.dauc.BoardLevel.SdsDetectorTemp11				2	1					0	NULL
0	44545	oci.dau.dauc.BoardLevel.SdsDetectorTemp12				2	1					0	NULL
0	44546	oci.dau.dauc.BoardLevel.SdsDetectorTemp13				2	1					0	NULL
0	44547	oci.dau.dauc.BoardLevel.SdsDetectorTemp14				2	1					0	NULL
0	44548	oci.dau.dauc.BoardLevel.SdsDetectorTemp15				2	1					0	NULL
0	44549	oci.dau.dauc.BoardLevel.SdsDetectorTemp16				2	1					0	NULL
0	44550	oci.dau.dauc.BoardLevel.AobTemp1				2	1					0	NULL
0	44551	oci.dau.dauc.BoardLevel.AobTemp2				2	1					0	NULL
0	44552	oci.dau.dauc.BoardLevel.AobTemp3				2	1					0	NULL
0	44553	oci.dau.dauc.BoardLevel.AobTemp4				2	1					0	NULL
0	44554	oci.dau.dauc.BoardLevel.AobTemp5				2	1					0	NULL
0	44555	oci.dau.dauc.BoardLevel.AobTemp6				2	1					0	NULL
0	44556	oci.dau.dauc.BoardLevel.AobTemp7				2	1					0	NULL
0	44557	oci.dau.dauc.BoardLevel.AobTemp8				2	1					0	NULL
0	44558	oci.dau.dauc.BoardLevel.AobTemp9				2	1					0	NULL
0	44559	oci.dau.dauc.BoardLevel.TempCalLow				2	1					0	NULL
0	44560	oci.dau.dauc.BoardLevel.TempCalMid				2	1					0	NULL
0	44561	oci.dau.dauc.BoardLevel.TempCalHigh				2	1					0	NULL
0	44562	oci.dau.dauc.BoardLevel.TempCal0C				2	1					0	NULL
0	44563	oci.dau.dauc.BoardLevel.Asic_P3v3V_AnlVoltage				2	1					0	NULL
0	44564	oci.dau.dauc.BoardLevel.Asic_P3v3V_DigVoltage				2	1					0	NULL
0	44565	oci.dau.dauc.BoardLevel.Ref_3P3V_Voltage				2	1					0	NULL
0	44566	oci.dau.dauc.BoardLevel.Mdsm_P6V3V_Current				2	1					0	NULL
0	44567	oci.dau.dauc.BoardLevel.Swir1_P5v0V_Voltage				2	1					0	NULL
0	44568	oci.dau.dauc.BoardLevel.Swir1_P5v0V_Current				2	1					0	NULL
0	44569	oci.dau.dauc.BoardLevel.Swir2_P5v0V_Voltage				2	1					0	NULL
0	44570	oci.dau.dauc.BoardLevel.Swir2_P5v0V_Current				2	1					0	NULL
0	44571	oci.dau.dauc.BoardLevel.Swir1_N5v0V_Voltage				2	1					0	NULL
0	44572	oci.dau.dauc.BoardLevel.Swir1_N5v0V_Current				2	1					0	NULL
0	44573	oci.dau.dauc.BoardLevel.Swir2_N5v0V_Voltage				2	1					0	NULL
0	44574	oci.dau.dauc.BoardLevel.Swir2_N5v0V_Current				2	1					0	NULL
0	44575	oci.dau.dauc.BoardLevel.SsmThrm1Mux				2	1					0	NULL
0	44576	oci.dau.dauc.BoardLevel.SsmThrm2Mux				2	1					0	NULL
0	44577	oci.dau.dauc.BoardLevel.P2v5V_RefTemp				2	1					0	NULL
0	44578	oci.dau.dauc.BoardLevel.P5v0V_Mux				2	1					0	NULL
