c3d56976-2fce-4898-b9fb-6029c1133992
t,label,value
1643117096976000,MO1_PD_Current,5478
1643117096976000,MO_POWER_RAW,0.133352
1643117096976000,uNPRO_Lid_Pumps,21.445548
1643117096976000,uNPRO_Lid_XTAL,21.523304
1643117096976000,uNPRO_LID_OPTAP,21.663873
1643117096976000,uNPRO_Snout,21.594672
1643117096976000,Baseplate_at_Snout,19.450316
1643117096976000,Breadboard_Snout+135deg,19.285978
1643117096976000,Baseplate_Snout+135deg,19.394513
1643117097987000,ELAPSED_SEC,182.756
1643117097987000,SCAN_INDEX,-1
1643117097987000,ANALOG_TUNE_A,0
1643117097987000,ANALOG_TUNE_B,0
1643117097987000,UPS_LOAD_%,0
1643117097987000,UPS_STATUS, 10000
1643117097987000,MO1_LD1_CURR,400
1643117097987000,MO1_LD2_CURR,399.9
1643117097987000,MO1_LD1_VOLT,2.087
1643117097987000,MO1_LD2_VOLT,2.087
1643117097987000,MO1_LD1_PD_Current,278
1643117097987000,MO1_LD2_PD_Current,263
1643117097987000,MO1_LD_TEC,21.999994
1643117097987000,MO1_LD_TEC_V,0.421777
1643117097987000,MO1_LD_TEC_I,-0.540841
1643117097987000,MO1_CRYSTAL_TEC,37.00013
1643117097987000,MO1_CRYSTAL_TEC_V,0.285763
1643117097987000,MO1_CRYSTAL_TEC_I,0.057054
1643117097987000,MO1_CASE_TEC,21.502
1643117097987000,MO1_CASE_TEC_V,-0.34
1643117097987000,MO1_CASE_TEC_I,-0.12
1643117097987000,MO1_PD_Current,5477
1643117097987000,MO_POWER_RAW,0.133318
1643117097987000,uNPRO_Lid_Pumps,21.446195
1643117097987000,uNPRO_Lid_XTAL,21.523725
1643117097987000,uNPRO_LID_OPTAP,21.661851
1643117097987000,uNPRO_Snout,21.593194
1643117097987000,Baseplate_at_Snout,19.45047
1643117097987000,Breadboard_Snout+135deg,19.286336
1643117097987000,Baseplate_Snout+135deg,19.395387
1643117098997000,ELAPSED_SEC,183.766
1643117098997000,SCAN_INDEX,-1
1643117098997000,ANALOG_TUNE_A,0
1643117098997000,ANALOG_TUNE_B,0
1643117098997000,UPS_LOAD_%,0
1643117098997000,UPS_STATUS, 10000
1643117098997000,MO1_LD1_CURR,400
1643117098997000,MO1_LD2_CURR,399.9
1643117098997000,MO1_LD1_VOLT,2.087
1643117098997000,MO1_LD2_VOLT,2.087
1643117098997000,MO1_LD1_PD_Current,278
1643117098997000,MO1_LD2_PD_Current,263
1643117098997000,MO1_LD_TEC,22.0002
1643117098997000,MO1_LD_TEC_V,0.420932
1643117098997000,MO1_LD_TEC_I,-0.539787
1643117098997000,MO1_CRYSTAL_TEC,36.999607
1643117098997000,MO1_CRYSTAL_TEC_V,0.295249
1643117098997000,MO1_CRYSTAL_TEC_I,0.057135
1643117098997000,MO1_CASE_TEC,21.499
1643117098997000,MO1_CASE_TEC_V,-0.41
1643117098997000,MO1_CASE_TEC_I,-0.15
1643117098997000,MO1_PD_Current,5477
1643117098997000,MO_POWER_RAW,0.133218
1643117098997000,uNPRO_Lid_Pumps,21.449204
1643117098997000,uNPRO_Lid_XTAL,21.525599
1643117098997000,uNPRO_LID_OPTAP,21.662756
1643117098997000,uNPRO_Snout,21.595631
1643117098997000,Baseplate_at_Snout,19.450797
1643117098997000,Breadboard_Snout+135deg,19.28695
1643117098997000,Baseplate_Snout+135deg,19.395988
1643117100008000,ELAPSED_SEC,184.777
1643117100008000,SCAN_INDEX,-1
1643117100008000,ANALOG_TUNE_A,0
1643117100008000,ANALOG_TUNE_B,0
1643117100008000,UPS_LOAD_%,0
1643117100008000,UPS_STATUS, 10000
1643117100008000,MO1_LD1_CURR,400
1643117100008000,MO1_LD2_CURR,399.9
1643117100008000,MO1_LD1_VOLT,2.087
1643117100008000,MO1_LD2_VOLT,2.087
1643117100008000,MO1_LD1_PD_Current,278
1643117100008000,MO1_LD2_PD_Current,263
1643117100008000,MO1_LD_TEC,22.0002
1643117100008000,MO1_LD_TEC_V,0.420932
1643117100008000,MO1_LD_TEC_I,-0.539787
1643117100008000,MO1_CRYSTAL_TEC,36.999607
1643117100008000,MO1_CRYSTAL_TEC_V,0.295249
1643117100008000,MO1_CRYSTAL_TEC_I,0.057135
1643117100008000,MO1_CASE_TEC,21.501
1643117100008000,MO1_CASE_TEC_V,-0.36
1643117100008000,MO1_CASE_TEC_I,-0.11
1643117100008000,MO1_PD_Current,5477
1643117100008000,MO_POWER_RAW,0.133485
1643117100008000,uNPRO_Lid_Pumps,21.450062
1643117100008000,uNPRO_Lid_XTAL,21.530858
1643117100008000,uNPRO_LID_OPTAP,21.663699
1643117100008000,uNPRO_Snout,21.595631
1643117100008000,Baseplate_at_Snout,19.451244
1643117100008000,Breadboard_Snout+135deg,19.286916
1643117100008000,Baseplate_Snout+135deg,19.396742
1643117101018000,ELAPSED_SEC,185.787
1643117101018000,SCAN_INDEX,-1
1643117101018000,ANALOG_TUNE_A,0
1643117101018000,ANALOG_TUNE_B,0
1643117101018000,UPS_LOAD_%,0
1643117101018000,UPS_STATUS, 10000
1643117101018000,MO1_LD1_CURR,400
1643117101018000,MO1_LD2_CURR,399.9
1643117101018000,MO1_LD1_VOLT,2.087
1643117101018000,MO1_LD2_VOLT,2.087
1643117101018000,MO1_LD1_PD_Current,278
1643117101018000,MO1_LD2_PD_Current,263
1643117101018000,MO1_LD_TEC,22.000772
1643117101018000,MO1_LD_TEC_V,0.423589
1643117101018000,MO1_LD_TEC_I,-0.539594
1643117101018000,MO1_CRYSTAL_TEC,36.999641
1643117101018000,MO1_CRYSTAL_TEC_V,0.285481
1643117101018000,MO1_CRYSTAL_TEC_I,0.057145
1643117101018000,MO1_CASE_TEC,21.502
1643117101018000,MO1_CASE_TEC_V,-0.36
1643117101018000,MO1_CASE_TEC_I,-0.11
1643117101018000,MO1_PD_Current,5477
1643117101018000,MO_POWER_RAW,0.133285
1643117101018000,uNPRO_Lid_Pumps,21.449128
1643117101018000,uNPRO_Lid_XTAL,21.537572
1643117101018000,uNPRO_LID_OPTAP,21.662525
1643117101018000,uNPRO_Snout,21.589549
1643117101018000,Baseplate_at_Snout,19.451829
1643117101018000,Breadboard_Snout+135deg,19.287802
1643117101018000,Baseplate_Snout+135deg,19.397342
1643117102028000,ELAPSED_SEC,186.797
1643117102028000,SCAN_INDEX,-1
1643117102028000,ANALOG_TUNE_A,0
1643117102028000,ANALOG_TUNE_B,0
1643117102028000,UPS_LOAD_%,0
1643117102028000,UPS_STATUS, 10000
1643117102028000,MO1_LD1_CURR,400
1643117102028000,MO1_LD2_CURR,399.9
1643117102028000,MO1_LD1_VOLT,2.087
1643117102028000,MO1_LD2_VOLT,2.087
1643117102028000,MO1_LD1_PD_Current,278
1643117102028000,MO1_LD2_PD_Current,263
1643117102028000,MO1_LD_TEC,22.000772
1643117102028000,MO1_LD_TEC_V,0.423589
1643117102028000,MO1_LD_TEC_I,-0.539594
1643117102028000,MO1_CRYSTAL_TEC,36.999641
1643117102028000,MO1_CRYSTAL_TEC_V,0.285481
1643117102028000,MO1_CRYSTAL_TEC_I,0.057145
1643117102028000,MO1_CASE_TEC,21.501
1643117102028000,MO1_CASE_TEC_V,-0.37
1643117102028000,MO1_CASE_TEC_I,-0.12
1643117102028000,MO1_PD_Current,5478
1643117102028000,MO_POWER_RAW,0.133318
1643117102028000,uNPRO_Lid_Pumps,21.445929
1643117102028000,uNPRO_Lid_XTAL,21.542988
1643117102028000,uNPRO_LID_OPTAP,21.663526
1643117102028000,uNPRO_Snout,21.581378
1643117102028000,Baseplate_at_Snout,19.453325
1643117102028000,Breadboard_Snout+135deg,19.288842
1643117102028000,Baseplate_Snout+135deg,19.397994
1643117103038000,ELAPSED_SEC,187.807
1643117103038000,SCAN_INDEX,-1
1643117103038000,ANALOG_TUNE_A,0
1643117103038000,ANALOG_TUNE_B,0
1643117103038000,UPS_LOAD_%,0
1643117103038000,UPS_STATUS, 10000
1643117103038000,MO1_LD1_CURR,400
1643117103038000,MO1_LD2_CURR,399.9
1643117103038000,MO1_LD1_VOLT,2.087
1643117103038000,MO1_LD2_VOLT,2.087
1643117103038000,MO1_LD1_PD_Current,278
1643117103038000,MO1_LD2_PD_Current,263
1643117103038000,MO1_LD_TEC,21.99925
1643117103038000,MO1_LD_TEC_V,0.420786
1643117103038000,MO1_LD_TEC_I,-0.539211
1643117103038000,MO1_CRYSTAL_TEC,36.999542
1643117103038000,MO1_CRYSTAL_TEC_V,0.288993
1643117103038000,MO1_CRYSTAL_TEC_I,0.057088
1643117103038000,MO1_CASE_TEC,21.5
1643117103038000,MO1_CASE_TEC_V,-0.36
1643117103038000,MO1_CASE_TEC_I,-0.11
1643117103038000,MO1_PD_Current,5477
1643117103038000,MO_POWER_RAW,0.133368
1643117103038000,uNPRO_Lid_Pumps,21.443796
1643117103038000,uNPRO_Lid_XTAL,21.547792
1643117103038000,uNPRO_LID_OPTAP,21.664778
1643117103038000,uNPRO_Snout,21.577314
1643117103038000,Baseplate_at_Snout,19.455578
1643117103038000,Breadboard_Snout+135deg,19.290769
1643117103038000,Baseplate_Snout+135deg,19.399074
1643117104050000,ELAPSED_SEC,188.819
1643117104050000,SCAN_INDEX,-1
1643117104050000,ANALOG_TUNE_A,0
1643117104050000,ANALOG_TUNE_B,0
1643117104050000,UPS_LOAD_%,0
1643117104050000,UPS_STATUS, 10000
1643117104050000,MO1_LD1_CURR,400
1643117104050000,MO1_LD2_CURR,399.9
1643117104050000,MO1_LD1_VOLT,2.087
1643117104050000,MO1_LD2_VOLT,2.087
1643117104050000,MO1_LD1_PD_Current,278
1643117104050000,MO1_LD2_PD_Current,263
1643117104050000,MO1_LD_TEC,21.99925
1643117104050000,MO1_LD_TEC_V,0.420786
1643117104050000,MO1_LD_TEC_I,-0.539211
1643117104050000,MO1_CRYSTAL_TEC,36.999542
1643117104050000,MO1_CRYSTAL_TEC_V,0.288993
1643117104050000,MO1_CRYSTAL_TEC_I,0.057088
1643117104050000,MO1_CASE_TEC,21.586
1643117104050000,MO1_CASE_TEC_V,0.54
1643117104050000,MO1_CASE_TEC_I,0.71
1643117104050000,MO1_PD_Current,5478
1643117104050000,MO_POWER_RAW,0.133302
1643117104050000,uNPRO_Lid_Pumps,21.439493
1643117104050000,uNPRO_Lid_XTAL,21.55053
1643117104050000,uNPRO_LID_OPTAP,21.665413
1643117104050000,uNPRO_Snout,21.57831
1643117104050000,Baseplate_at_Snout,19.45821
1643117104050000,Breadboard_Snout+135deg,19.290787
1643117104050000,Baseplate_Snout+135deg,19.399246
1643117105060000,ELAPSED_SEC,189.829
1643117105060000,SCAN_INDEX,-1
1643117105060000,ANALOG_TUNE_A,0
1643117105060000,ANALOG_TUNE_B,0
1643117105060000,UPS_LOAD_%,0
1643117105060000,UPS_STATUS, 10000
1643117105060000,MO1_LD1_CURR,400
1643117105060000,MO1_LD2_CURR,399.9
1643117105060000,MO1_LD1_VOLT,2.087
1643117105060000,MO1_LD2_VOLT,2.087
1643117105060000,MO1_LD1_PD_Current,278
1643117105060000,MO1_LD2_PD_Current,263
1643117105060000,MO1_LD_TEC,21.999617
1643117105060000,MO1_LD_TEC_V,0.421589
1643117105060000,MO1_LD_TEC_I,-0.53876
1643117105060000,MO1_CRYSTAL_TEC,37.000214
1643117105060000,MO1_CRYSTAL_TEC_V,0.288788
1643117105060000,MO1_CRYSTAL_TEC_I,0.057094
1643117105060000,MO1_CASE_TEC,21.492
1643117105060000,MO1_CASE_TEC_V,-0.21
1643117105060000,MO1_CASE_TEC_I,0.06
1643117105060000,MO1_PD_Current,5478
1643117105060000,MO_POWER_RAW,0.133335
1643117105060000,uNPRO_Lid_Pumps,21.437837
1643117105060000,uNPRO_Lid_XTAL,21.551315
1643117105060000,uNPRO_LID_OPTAP,21.664489
1643117105060000,uNPRO_Snout,21.581148
1643117105060000,Baseplate_at_Snout,19.459225
1643117105060000,Breadboard_Snout+135deg,19.290855
1643117105060000,Baseplate_Snout+135deg,19.398131
1643117106072000,ELAPSED_SEC,190.841
1643117106072000,SCAN_INDEX,-1
1643117106072000,ANALOG_TUNE_A,0
1643117106072000,ANALOG_TUNE_B,0
1643117106072000,UPS_LOAD_%,0
1643117106072000,UPS_STATUS, 10000
1643117106072000,MO1_LD1_CURR,400
1643117106072000,MO1_LD2_CURR,399.9
1643117106072000,MO1_LD1_VOLT,2.087
1643117106072000,MO1_LD2_VOLT,2.087
1643117106072000,MO1_LD1_PD_Current,278
1643117106072000,MO1_LD2_PD_Current,263
1643117106072000,MO1_LD_TEC,21.99938
1643117106072000,MO1_LD_TEC_V,0.415336
1643117106072000,MO1_LD_TEC_I,-0.535196
1643117106072000,MO1_CRYSTAL_TEC,36.999561
1643117106072000,MO1_CRYSTAL_TEC_V,0.286798
1643117106072000,MO1_CRYSTAL_TEC_I,0.057273
1643117106072000,MO1_CASE_TEC,21.485
1643117106072000,MO1_CASE_TEC_V,-0.48
1643117106072000,MO1_CASE_TEC_I,-0.2
1643117106072000,MO1_PD_Current,5477
1643117106072000,MO_POWER_RAW,0.133335
1643117106072000,uNPRO_Lid_Pumps,21.440369
1643117106072000,uNPRO_Lid_XTAL,21.549821
1643117106072000,uNPRO_LID_OPTAP,21.664797
1643117106072000,uNPRO_Snout,21.575435
1643117106072000,Baseplate_at_Snout,19.460807
1643117106072000,Breadboard_Snout+135deg,19.290923
1643117106072000,Baseplate_Snout+135deg,19.398217
1643117107082000,ELAPSED_SEC,191.851
1643117107082000,SCAN_INDEX,-1
1643117107082000,ANALOG_TUNE_A,0
1643117107082000,ANALOG_TUNE_B,0
1643117107082000,UPS_LOAD_%,0
1643117107082000,UPS_STATUS, 10000
1643117107082000,MO1_LD1_CURR,400
1643117107082000,MO1_LD2_CURR,399.9
1643117107082000,MO1_LD1_VOLT,2.087
1643117107082000,MO1_LD2_VOLT,2.087
1643117107082000,MO1_LD1_PD_Current,278
1643117107082000,MO1_LD2_PD_Current,263
1643117107082000,MO1_LD_TEC,21.99938
1643117107082000,MO1_LD_TEC_V,0.415336
1643117107082000,MO1_LD_TEC_I,-0.535196
1643117107082000,MO1_CRYSTAL_TEC,36.999561
1643117107082000,MO1_CRYSTAL_TEC_V,0.286798
1643117107082000,MO1_CRYSTAL_TEC_I,0.057273
1643117107082000,MO1_CASE_TEC,21.499
1643117107082000,MO1_CASE_TEC_V,-0.33
1643117107082000,MO1_CASE_TEC_I,-0.1
1643117107082000,MO1_PD_Current,5478
1643117107082000,MO_POWER_RAW,0.133468
1643117107082000,uNPRO_Lid_Pumps,21.445015
1643117107082000,uNPRO_Lid_XTAL,21.545495
1643117107082000,uNPRO_LID_OPTAP,21.665452
1643117107082000,uNPRO_Snout,21.574515
1643117107082000,Baseplate_at_Snout,19.461633
1643117107082000,Breadboard_Snout+135deg,19.291094
1643117107082000,Baseplate_Snout+135deg,19.398611
1643117108095000,ELAPSED_SEC,192.864
1643117108095000,SCAN_INDEX,-1
1643117108095000,ANALOG_TUNE_A,0
1643117108095000,ANALOG_TUNE_B,0
1643117108095000,UPS_LOAD_%,0
1643117108095000,UPS_STATUS, 10000
1643117108095000,MO1_LD1_CURR,400
1643117108095000,MO1_LD2_CURR,399.9
1643117108095000,MO1_LD1_VOLT,2.087
1643117108095000,MO1_LD2_VOLT,2.087
1643117108095000,MO1_LD1_PD_Current,278
1643117108095000,MO1_LD2_PD_Current,263
1643117108095000,MO1_LD_TEC,22.000315
1643117108095000,MO1_LD_TEC_V,0.423203
1643117108095000,MO1_LD_TEC_I,-0.540732
1643117108095000,MO1_CRYSTAL_TEC,36.999878
1643117108095000,MO1_CRYSTAL_TEC_V,0.285626
1643117108095000,MO1_CRYSTAL_TEC_I,0.057087
1643117108095000,MO1_CASE_TEC,21.506
1643117108095000,MO1_CASE_TEC_V,-0.31
1643117108095000,MO1_CASE_TEC_I,-0.09
1643117108095000,MO1_PD_Current,5478
1643117108095000,MO_POWER_RAW,0.133535
1643117108095000,uNPRO_Lid_Pumps,21.454024
1643117108095000,uNPRO_Lid_XTAL,21.537859
1643117108095000,uNPRO_LID_OPTAP,21.667994
1643117108095000,uNPRO_Snout,21.576412
1643117108095000,Baseplate_at_Snout,19.46184
1643117108095000,Breadboard_Snout+135deg,19.29094
1643117108095000,Baseplate_Snout+135deg,19.399229
1643117109104000,ELAPSED_SEC,193.873
1643117109104000,SCAN_INDEX,-1
1643117109104000,ANALOG_TUNE_A,0
1643117109104000,ANALOG_TUNE_B,0
1643117109104000,UPS_LOAD_%,0
1643117109104000,UPS_STATUS, 10000
1643117109104000,MO1_LD1_CURR,400
1643117109104000,MO1_LD2_CURR,399.9
1643117109104000,MO1_LD1_VOLT,2.087
1643117109104000,MO1_LD2_VOLT,2.087
1643117109104000,MO1_LD1_PD_Current,278
1643117109104000,MO1_LD2_PD_Current,263
1643117109104000,MO1_LD_TEC,22.000315
1643117109104000,MO1_LD_TEC_V,0.423203
1643117109104000,MO1_LD_TEC_I,-0.540732
1643117109104000,MO1_CRYSTAL_TEC,36.999878
1643117109104000,MO1_CRYSTAL_TEC_V,0.285626
1643117109104000,MO1_CRYSTAL_TEC_I,0.057087
1643117109104000,MO1_CASE_TEC,21.517
1643117109104000,MO1_CASE_TEC_V,-0.11
1643117109104000,MO1_CASE_TEC_I,0.03
1643117109104000,MO1_PD_Current,5477
1643117109104000,MO_POWER_RAW,0.133418
1643117109104000,uNPRO_Lid_Pumps,21.464887
1643117109104000,uNPRO_Lid_XTAL,21.52994
1643117109104000,uNPRO_LID_OPTAP,21.670825
1643117109104000,uNPRO_Snout,21.580305
1643117109104000,Baseplate_at_Snout,19.461977
1643117109104000,Breadboard_Snout+135deg,19.291435
1643117109104000,Baseplate_Snout+135deg,19.399572
1643117110116000,ELAPSED_SEC,194.885
1643117110116000,SCAN_INDEX,-1
1643117110116000,ANALOG_TUNE_A,0
1643117110116000,ANALOG_TUNE_B,0
1643117110116000,UPS_LOAD_%,0
1643117110116000,UPS_STATUS, 10000
1643117110116000,MO1_LD1_CURR,400
1643117110116000,MO1_LD2_CURR,399.9
1643117110116000,MO1_LD1_VOLT,2.087
1643117110116000,MO1_LD2_VOLT,2.087
1643117110116000,MO1_LD1_PD_Current,278
1643117110116000,MO1_LD2_PD_Current,263
1643117110116000,MO1_LD_TEC,21.999601
1643117110116000,MO1_LD_TEC_V,0.419162
1643117110116000,MO1_LD_TEC_I,-0.537325
1643117110116000,MO1_CRYSTAL_TEC,36.999603
1643117110116000,MO1_CRYSTAL_TEC_V,0.288442
1643117110116000,MO1_CRYSTAL_TEC_I,0.056995
1643117110116000,MO1_CASE_TEC,21.522
1643117110116000,MO1_CASE_TEC_V,0.01
1643117110116000,MO1_CASE_TEC_I,0.08
1643117110116000,MO1_PD_Current,5478
1643117110116000,MO_POWER_RAW,0.133485
1643117110116000,uNPRO_Lid_Pumps,21.473619
1643117110116000,uNPRO_Lid_XTAL,21.524662
1643117110116000,uNPRO_LID_OPTAP,21.673946
1643117110116000,uNPRO_Snout,21.584025
1643117110116000,Baseplate_at_Snout,19.462545
1643117110116000,Breadboard_Snout+135deg,19.291349
1643117110116000,Baseplate_Snout+135deg,19.400498
1643117111127000,ELAPSED_SEC,195.896
1643117111127000,SCAN_INDEX,-1
1643117111127000,ANALOG_TUNE_A,0
1643117111127000,ANALOG_TUNE_B,0
1643117111127000,UPS_LOAD_%,0
1643117111127000,UPS_STATUS, 10000
1643117111127000,MO1_LD1_CURR,400
1643117111127000,MO1_LD2_CURR,399.9
1643117111127000,MO1_LD1_VOLT,2.087
1643117111127000,MO1_LD2_VOLT,2.087
1643117111127000,MO1_LD1_PD_Current,278
1643117111127000,MO1_LD2_PD_Current,263
1643117111127000,MO1_LD_TEC,21.999601
1643117111127000,MO1_LD_TEC_V,0.419162
1643117111127000,MO1_LD_TEC_I,-0.537325
1643117111127000,MO1_CRYSTAL_TEC,36.999603
1643117111127000,MO1_CRYSTAL_TEC_V,0.288442
1643117111127000,MO1_CRYSTAL_TEC_I,0.056995
1643117111127000,MO1_CASE_TEC,21.475
1643117111127000,MO1_CASE_TEC_V,-0.65
1643117111127000,MO1_CASE_TEC_I,-0.27
1643117111127000,MO1_PD_Current,5478
1643117111127000,MO_POWER_RAW,0.133452
1643117111127000,uNPRO_Lid_Pumps,21.478654
1643117111127000,uNPRO_Lid_XTAL,21.522234
1643117111127000,uNPRO_LID_OPTAP,21.675738
1643117111127000,uNPRO_Snout,21.587861
1643117111127000,Baseplate_at_Snout,19.462356
1643117111127000,Breadboard_Snout+135deg,19.291452
1643117111127000,Baseplate_Snout+135deg,19.400515
1643117112136000,ELAPSED_SEC,196.905
1643117112136000,SCAN_INDEX,-1
1643117112136000,ANALOG_TUNE_A,0
1643117112136000,ANALOG_TUNE_B,0
1643117112136000,UPS_LOAD_%,0
1643117112136000,UPS_STATUS, 10000
1643117112136000,MO1_LD1_CURR,400
1643117112136000,MO1_LD2_CURR,399.9
1643117112136000,MO1_LD1_VOLT,2.087
1643117112136000,MO1_LD2_VOLT,2.087
1643117112136000,MO1_LD1_PD_Current,278
1643117112136000,MO1_LD2_PD_Current,263
1643117112136000,MO1_LD_TEC,22.000231
1643117112136000,MO1_LD_TEC_V,0.418273
1643117112136000,MO1_LD_TEC_I,-0.533914
1643117112136000,MO1_CRYSTAL_TEC,36.999783
1643117112136000,MO1_CRYSTAL_TEC_V,0.28926
1643117112136000,MO1_CRYSTAL_TEC_I,0.057354
1643117112136000,MO1_CASE_TEC,21.492
1643117112136000,MO1_CASE_TEC_V,-0.37
1643117112136000,MO1_CASE_TEC_I,-0.11
1643117112136000,MO1_PD_Current,5478
1643117112136000,MO_POWER_RAW,0.133535
1643117112136000,uNPRO_Lid_Pumps,21.486496
1643117112136000,uNPRO_Lid_XTAL,21.520092
1643117112136000,uNPRO_LID_OPTAP,21.677376
1643117112136000,uNPRO_Snout,21.592734
1643117112136000,Baseplate_at_Snout,19.463216
1643117112136000,Breadboard_Snout+135deg,19.29152
1643117112136000,Baseplate_Snout+135deg,19.401612
1643117113146000,ELAPSED_SEC,197.915
1643117113146000,SCAN_INDEX,-1
1643117113146000,ANALOG_TUNE_A,0
1643117113146000,ANALOG_TUNE_B,0
1643117113146000,UPS_LOAD_%,0
1643117113146000,UPS_STATUS, 10000
1643117113146000,MO1_LD1_CURR,400
1643117113146000,MO1_LD2_CURR,399.9
1643117113146000,MO1_LD1_VOLT,2.087
1643117113146000,MO1_LD2_VOLT,2.087
1643117113146000,MO1_LD1_PD_Current,278
1643117113146000,MO1_LD2_PD_Current,263
1643117113146000,MO1_LD_TEC,22.000231
1643117113146000,MO1_LD_TEC_V,0.418273
1643117113146000,MO1_LD_TEC_I,-0.533914
1643117113146000,MO1_CRYSTAL_TEC,36.999783
1643117113146000,MO1_CRYSTAL_TEC_V,0.28926
1643117113146000,MO1_CRYSTAL_TEC_I,0.057354
1643117113146000,MO1_CASE_TEC,21.509
1643117113146000,MO1_CASE_TEC_V,-0.27
1643117113146000,MO1_CASE_TEC_I,-0.06
1643117113146000,MO1_PD_Current,5478
1643117113146000,MO_POWER_RAW,0.133552
1643117113146000,uNPRO_Lid_Pumps,21.497052
1643117113146000,uNPRO_Lid_XTAL,21.517187
1643117113146000,uNPRO_LID_OPTAP,21.678956
1643117113146000,uNPRO_Snout,21.595861
1643117113146000,Baseplate_at_Snout,19.463302
1643117113146000,Breadboard_Snout+135deg,19.291469
1643117113146000,Baseplate_Snout+135deg,19.401904
1643117114156000,ELAPSED_SEC,198.925
1643117114156000,SCAN_INDEX,-1
1643117114156000,ANALOG_TUNE_A,0
1643117114156000,ANALOG_TUNE_B,0
1643117114156000,UPS_LOAD_%,0
1643117114156000,UPS_STATUS, 10000
1643117114156000,MO1_LD1_CURR,400
1643117114156000,MO1_LD2_CURR,399.9
1643117114156000,MO1_LD1_VOLT,2.087
1643117114156000,MO1_LD2_VOLT,2.087
1643117114156000,MO1_LD1_PD_Current,278
1643117114156000,MO1_LD2_PD_Current,263
1643117114156000,MO1_LD_TEC,21.999416
1643117114156000,MO1_LD_TEC_V,0.425016
1643117114156000,MO1_LD_TEC_I,-0.541764
1643117114156000,MO1_CRYSTAL_TEC,37.000565
1643117114156000,MO1_CRYSTAL_TEC_V,0.282278
1643117114156000,MO1_CRYSTAL_TEC_I,0.057016
1643117114156000,MO1_CASE_TEC,21.572
1643117114156000,MO1_CASE_TEC_V,0.58
1643117114156000,MO1_CASE_TEC_I,0.6
1643117114156000,MO1_PD_Current,5478
1643117114156000,MO_POWER_RAW,0.133335
1643117114156000,uNPRO_Lid_Pumps,21.500909
1643117114156000,uNPRO_Lid_XTAL,21.514225
1643117114156000,uNPRO_LID_OPTAP,21.681211
1643117114156000,uNPRO_Snout,21.599239
1643117114156000,Baseplate_at_Snout,19.46313
1643117114156000,Breadboard_Snout+135deg,19.291554
1643117114156000,Baseplate_Snout+135deg,19.401544
1643117115167000,ELAPSED_SEC,199.936
1643117115167000,SCAN_INDEX,-1
1643117115167000,ANALOG_TUNE_A,0
1643117115167000,ANALOG_TUNE_B,0
1643117115167000,UPS_LOAD_%,0
1643117115167000,UPS_STATUS, 10000
1643117115167000,MO1_LD1_CURR,400
1643117115167000,MO1_LD2_CURR,399.9
1643117115167000,MO1_LD1_VOLT,2.087
1643117115167000,MO1_LD2_VOLT,2.087
1643117115167000,MO1_LD1_PD_Current,278
1643117115167000,MO1_LD2_PD_Current,263
1643117115167000,MO1_LD_TEC,21.999998
1643117115167000,MO1_LD_TEC_V,0.412817
1643117115167000,MO1_LD_TEC_I,-0.53295
1643117115167000,MO1_CRYSTAL_TEC,37.000233
1643117115167000,MO1_CRYSTAL_TEC_V,0.286958
1643117115167000,MO1_CRYSTAL_TEC_I,0.05707
1643117115167000,MO1_CASE_TEC,21.494
1643117115167000,MO1_CASE_TEC_V,0.11
1643117115167000,MO1_CASE_TEC_I,0.06
1643117115167000,MO1_PD_Current,5478
1643117115167000,MO_POWER_RAW,0.133385
1643117115167000,uNPRO_Lid_Pumps,21.495047
1643117115167000,uNPRO_Lid_XTAL,21.513919
1643117115167000,uNPRO_LID_OPTAP,21.680902
1643117115167000,uNPRO_Snout,21.601274
1643117115167000,Baseplate_at_Snout,19.462734
1643117115167000,Breadboard_Snout+135deg,19.292219
1643117115167000,Baseplate_Snout+135deg,19.40187
1643117116178000,ELAPSED_SEC,200.946
1643117116178000,SCAN_INDEX,-1
1643117116178000,ANALOG_TUNE_A,0
1643117116178000,ANALOG_TUNE_B,0
1643117116178000,UPS_LOAD_%,0
1643117116178000,UPS_STATUS, 10000
1643117116178000,MO1_LD1_CURR,400
1643117116178000,MO1_LD2_CURR,399.9
1643117116178000,MO1_LD1_VOLT,2.087
1643117116178000,MO1_LD2_VOLT,2.087
1643117116178000,MO1_LD1_PD_Current,278
1643117116178000,MO1_LD2_PD_Current,263
1643117116178000,MO1_LD_TEC,21.999998
1643117116178000,MO1_LD_TEC_V,0.412817
1643117116178000,MO1_LD_TEC_I,-0.53295
1643117116178000,MO1_CRYSTAL_TEC,37.000233
1643117116178000,MO1_CRYSTAL_TEC_V,0.286958
1643117116178000,MO1_CRYSTAL_TEC_I,0.05707
1643117116178000,MO1_CASE_TEC,21.455
1643117116178000,MO1_CASE_TEC_V,-0.66
1643117116178000,MO1_CASE_TEC_I,-0.1
1643117116178000,MO1_PD_Current,5478
1643117116178000,MO_POWER_RAW,0.133619
1643117116178000,uNPRO_Lid_Pumps,21.489053
1643117116178000,uNPRO_Lid_XTAL,21.51518
1643117116178000,uNPRO_LID_OPTAP,21.681326
1643117116178000,uNPRO_Snout,21.601907
1643117116178000,Baseplate_at_Snout,19.464283
1643117116178000,Breadboard_Snout+135deg,19.292356
1643117116178000,Baseplate_Snout+135deg,19.401287
